"From (address)"|"From (display)"|"Sent on behalf of (address)"|"Date Sent"|"Subject"|"Body"|"Body HTML"
|"Erika Janowicz"||"11/20/2013 4:27:13 PM"|"Raymond James Upgrades Homebuilders "|"Raymond James analyst Buck Horne upgraded homebuilder stocks and advised investors to participate in the seasonal ""Hope Trade"" in these stocks. 

The ""Hope Trade"" is noted as a ""powerful and consistent seasonal trading phenomenon"" window from November 15- January 31. The analyst commented that over the past nine consecutive years, the homebuilding sector has outperformed the S&P 500 on an average of 1,100 basis points. 

Horne wrote, ""We have recently become more comfortable renewing this call due to three factors: 1) job growth and GDP growth remain lackluster, but steadily positive; 2) builder valuations have compressed nearly 30% since peaking in May; and 3) the 3Q earnings season has provided cover for analysts to reduce 2014 estimates to more reasonable levels following the summer sales slowdown."" 

Raymond James upgraded DR Horton Inc. (NYSE: DHI <http://www.benzinga.com/stock/dhi#NYSE> ) and KB Home (NYSE: KBH <http://www.benzinga.com/stock/kbh#NYSE> ) from Underperform to Market Perform. The analyst added ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/vYktKfLDtow> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/vYktKfLDtow/raymond-james-upgrades-homebuilders> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Raymond James analyst Buck Horne upgraded homebuilder stocks and advised investors to participate in the seasonal ""Hope Trade"" in these stocks.    </p>  <p>The ""Hope Trade"" is noted as a ""powerful and consistent seasonal trading phenomenon"" window from November 15- January 31.  The analyst commented that over the past nine consecutive years, the homebuilding sector has outperformed the S&amp;P 500 on an average of 1,100 basis points. </p>  <p>Horne wrote, ""We have recently become more comfortable renewing this call due to three factors: 1) job growth and GDP growth remain lackluster, but steadily positive; 2) builder valuations have compressed nearly 30% since peaking in May; and 3) the 3Q earnings season has provided cover for analysts to reduce 2014 estimates to more reasonable levels following the summer sales slowdown."" </p>  <p>Raymond James upgraded DR Horton Inc. (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/dhi#NYSE"">DHI</a>) and KB Home (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/kbh#NYSE"">KBH</a>) from Underperform to Market Perform.  The analyst added ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/vYktKfLDtow"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/vYktKfLDtow/raymond-james-upgrades-homebuilders"">View article...</A></p></body></html>"
|"Nitai Leve"||"11/21/2013 8:30:36 AM"|"UPDATE: Deustche Bank Upgrades Raynoier On Discounted Downside In Specialty Cellulose"|"In a report published Wednesday, Deutsche Bank analyst Mark Wilde upgraded Rayonier (NYSE: RYN <http://www.benzinga.com/stock/ryn#NYSE> ) from a Sell rating to a Hold rating while maintaining a price target of $47.00.

In the report, Deutsche Bank says ""With RYN's market capitalization down nearly $1.8B since the Q3 conference call, ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/x2hwJYqjIBY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/x2hwJYqjIBY/update-deustche-bank-upgrades-raynoier-on-discounted-dow> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Wednesday, Deutsche Bank analyst Mark Wilde upgraded <b>Rayonier</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ryn#NYSE"">RYN</a>) from a Sell rating to a Hold rating while maintaining a price target of $47.00.</p>  <p>In the report, Deutsche Bank says ""With RYN&#039;s market capitalization down nearly $1.8B since the Q3 conference call, ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/x2hwJYqjIBY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/x2hwJYqjIBY/update-deustche-bank-upgrades-raynoier-on-discounted-dow"">View article...</A></p></body></html>"
|"Nitai Leve"||"11/21/2013 8:16:30 AM"|"UPDATE: Deustche Bank Upgrades Leap Wireless On Potential Improvement In 700 MHz Lower A Block Spectrum Market"|"In a report published on Thursday, Deustche Bank analyst Brett Feldman upgraded Leap Wireless (NASDAQ: LEAP <http://www.benzinga.com/stock/leap#NASDAQ> ) from a Sell rating to a Hold rating and raised the price target from $15.00 to $16.40.

In the report, Deutsche Bank says ""We are upgrading LEAP to Hold and increasing our PT to $16.40. Our improved view ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/M6EyrvQYcvI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/M6EyrvQYcvI/update-deustche-bank-upgrades-leap-wireless-on-potential> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published on Thursday, Deustche Bank analyst Brett Feldman upgraded <b>Leap Wireless</b> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/leap#NASDAQ"">LEAP</a>) from a Sell rating to a Hold rating and raised the price target from $15.00 to $16.40.</p>  <p>In the report, Deutsche Bank says ""We are upgrading LEAP to Hold and increasing our PT to $16.40. Our improved view ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/M6EyrvQYcvI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/M6EyrvQYcvI/update-deustche-bank-upgrades-leap-wireless-on-potential"">View article...</A></p></body></html>"
|"Monica Gerson"||"11/21/2013 8:07:14 AM"|"Benzinga's Top Upgrades"|"Analysts at Deutsche Bank upgraded Rayonier (NYSE: RYN <http://www.benzinga.com/stock/ryn#NYSE> ) from ìsellî to ìhold.î The target price for Rayonier is set to $47. Rayonier's shares closed at $43.66 yesterday.

Analysts at BMO Capital upgraded Hillshire Brands Company (The) (NYSE: HSH <http://www.benzinga.com/stock/hsh#NYSE> ) from ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/hHqg5gLfTh0> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/hHqg5gLfTh0/benzingas-top-upgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Deutsche Bank upgraded Rayonier (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ryn#NYSE"">RYN</a>) from ‚Äúsell‚Äù to ‚Äúhold.‚Äù The target price for Rayonier is set to $47. Rayonier&#039;s shares closed at $43.66 yesterday.</p>  <p>Analysts at BMO Capital upgraded Hillshire Brands Company (The) (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/hsh#NYSE"">HSH</a>) from ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/hHqg5gLfTh0"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/hHqg5gLfTh0/benzingas-top-upgrades"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"11/22/2013 9:22:47 AM"|"UPDATE: Deutsche Bank Upgrades Yum! Brands as Top Pick for 2014"|"In a report published Friday, Deutsche Bank analyst Jason West upgraded the rating on Yum! Brands (NYSE: YUM <http://www.benzinga.com/stock/yum#NYSE> ) from Hold to Buy, and raised the price target from $72.00 to $90.00.

In the report, Deutsche Bank noted, ìWe see a favorable risk-reward ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/EAitS43j9Qg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/EAitS43j9Qg/update-deutsche-bank-upgrades-yum-brands-as-top-pick-for> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Deutsche Bank analyst Jason West upgraded the rating on <strong>Yum! Brands</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/yum#NYSE"">YUM</a>) from Hold to Buy, and raised the price target from $72.00 to $90.00.</p>  <p>In the report, Deutsche Bank noted, ‚ÄúWe see a favorable risk-reward ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/EAitS43j9Qg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/EAitS43j9Qg/update-deutsche-bank-upgrades-yum-brands-as-top-pick-for"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"11/22/2013 9:02:07 AM"|"UPDATE: Stifel Upgrades Comstock Resources as Oily Acquisitions Provide Inventory & Upside"|"In a report published Friday, Stifel analyst Amir Arif upgraded the rating on Comstock Resources (NYSE: CRK <http://www.benzinga.com/stock/crk#NYSE> ) from Hold to Buy, and named a $25.00 price target.

In the report, Stifel noted, ìOver the last week, CRK announced the acquisition of two oily assets prospective to the emerging TMS and East Texas Eagle Ford (ETX EF) plays. While each play is still in its early stages, we believe these acquisitions add new avenues for ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/xxm5A45uhCg> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/xxm5A45uhCg/update-stifel-upgrades-comstock-resources-as-oily-acquis> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Stifel analyst Amir Arif upgraded the rating on <strong>Comstock Resources</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/crk#NYSE"">CRK</a>) from Hold to Buy, and named a $25.00 price target.</p>  <p>In the report, Stifel noted, ‚ÄúOver the last week, CRK announced the acquisition of two oily assets prospective to the emerging TMS and East Texas Eagle Ford (ETX EF) plays. While each play is still in its early stages, we believe these acquisitions add new avenues for ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/xxm5A45uhCg"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/xxm5A45uhCg/update-stifel-upgrades-comstock-resources-as-oily-acquis"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"11/22/2013 9:01:30 AM"|"UPDATE: Stifel Upgrades Cimarex Energy on Good Entry Point"|"In a report published Friday, Stifel analyst Amir Arif upgraded the rating on Cimarex Energy Co. (NYSE: XEC <http://www.benzinga.com/stock/xec#NYSE> ) from Hold to Buy, and named a $120.00 price target.

In the report, Stifel noted, ìWe believe the pullback in XEC over the past two months, alongside the group, provides a good entry point in this name ahead of what should be an increasing and very active Delaware Basin Permian test program in 2014. This program could help firm up a meaningfully higher NAV as its acreage is better tested ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/d5fAYhwssbs> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/d5fAYhwssbs/update-stifel-upgrades-cimarex-energy-on-good-entry-poin> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Stifel analyst Amir Arif upgraded the rating on <strong>Cimarex Energy Co.</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/xec#NYSE"">XEC</a>) from Hold to Buy, and named a $120.00 price target.</p>  <p>In the report, Stifel noted, ‚ÄúWe believe the pullback in XEC over the past two months, alongside the group, provides a good entry point in this name ahead of what should be an increasing and very active Delaware Basin Permian test program in 2014. This program could help firm up a meaningfully higher NAV as its acreage is better tested ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/d5fAYhwssbs"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/d5fAYhwssbs/update-stifel-upgrades-cimarex-energy-on-good-entry-poin"">View article...</A></p></body></html>"
|"Nitai Leve"||"11/22/2013 8:58:48 AM"|"UPDATE: Goldman Sachs Upgrades United Continental"|"In a report published Thursday, Goldman Sachs analyst Tom Kim upgraded United Continental (NYSE: UAL <http://www.benzinga.com/stock/ual#NYSE> ) from a Hold rating to a Buy rating and raised the price target from $35.00 to $44.00.

In the report, Goldman Sachs says ""We upgrade UAL stock to Buy from Neutral. Our investment thesis ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/iZMGDzi_TeI> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/iZMGDzi_TeI/update-goldman-sachs-upgrades-united-continental> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Thursday, Goldman Sachs analyst Tom Kim upgraded <b>United Continental</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/ual#NYSE"">UAL</a>) from a Hold rating to a Buy rating and raised the price target from $35.00 to $44.00.</p>  <p>In the report, Goldman Sachs says ""We upgrade UAL stock to Buy from Neutral. Our investment thesis ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/iZMGDzi_TeI"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/iZMGDzi_TeI/update-goldman-sachs-upgrades-united-continental"">View article...</A></p></body></html>"
|"Monica Gerson"||"11/22/2013 8:33:41 AM"|"Benzinga's Top Upgrades"|"Analysts at Jefferies upgraded Verifone Systems (NYSE: PAY <http://www.benzinga.com/stock/pay#NYSE> ) from ìholdî to ìbuy.î The target price for Verifone has been raised from $21 to $29. Verifone's shares closed at $24.30 yesterday.

Analysts at Barclays upgraded Dollar Tree (NASDAQ: DLTR <http://www.benzinga.com/stock/dltr#NASDAQ> ) ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/mbaSbS1eoe4> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/mbaSbS1eoe4/benzingas-top-upgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Jefferies upgraded Verifone Systems (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pay#NYSE"">PAY</a>) from ‚Äúhold‚Äù to ‚Äúbuy.‚Äù The target price for Verifone has been raised from $21 to $29. Verifone&#039;s shares closed at $24.30 yesterday.</p>  <p>Analysts at Barclays upgraded Dollar Tree (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/dltr#NASDAQ"">DLTR</a>) ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/mbaSbS1eoe4"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/mbaSbS1eoe4/benzingas-top-upgrades"">View article...</A></p></body></html>"
|"Nitai Leve"||"11/22/2013 8:21:52 AM"|"UPDATE: Jefferies Upgrades VeriFone"|"In a report published Friday, Jefferies analyst Jason Kupferberg upgraded VeriFone Systems (NYSE: PAY <http://www.benzinga.com/stock/pay#NYSE> ) from a Hold rating to a Buy rating and raised the price target from $21.00 to $29.00.

In the report, Jefferies says ""We upgrade ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/MBUql_NBNUU> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/MBUql_NBNUU/update-jefferies-upgrades-verifone> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Jefferies analyst Jason Kupferberg upgraded <b>VeriFone Systems</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/pay#NYSE"">PAY</a>) from a Hold rating to a Buy rating and raised the price target from $21.00 to $29.00.</p>  <p>In the report, Jefferies says ""We upgrade ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/MBUql_NBNUU"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/MBUql_NBNUU/update-jefferies-upgrades-verifone"">View article...</A></p></body></html>"
|"Nitai Leve"||"11/22/2013 7:28:08 AM"|"UPDATE: Sterne Agee Upgrades United Financial Bancorp Following Merger With Rockville Financial"|"In a report published Friday, Sterne Agee analyst Matthew Breese upgraded United Financial Bancorp (NASDAQ: UBNK <http://www.benzinga.com/stock/ubnk#NASDAQ> ) from a Neutral rating to a Buy rating and with a price target of $22.25.

In the report, Sterne Agee says ""Last Friday, Rockville ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/A1oQMIbUa08> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/A1oQMIbUa08/update-sterne-agee-upgrades-united-financial-bancorp-fol> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Sterne Agee analyst Matthew Breese upgraded United Financial Bancorp (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/ubnk#NASDAQ"">UBNK</a>) from a Neutral rating to a Buy rating and with a price target of $22.25.</p>  <p>In the report, Sterne Agee says ""Last Friday, Rockville ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/A1oQMIbUa08"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/A1oQMIbUa08/update-sterne-agee-upgrades-united-financial-bancorp-fol"">View article...</A></p></body></html>"
|"Erika Janowicz"||"11/22/2013 3:22:55 PM"|"UPDATE: Needham Upgraded GameStop"|"In a report published Friday, Needham analyst Sean McGowan upgraded GameStop Corp. (NYSE: GME <http://www.benzinga.com/stock/gme#NYSE> ) from Hold to Buy and announced a $60 price target following third quarter earnings. 

McGowan noted that $1 billion in sales of GTA V in three days exceeded the most bullish of estimates as SSS grew 20.5%. GameStop's initial results for the highly publicized debut of Sony's PS4 and Microsoft's Xbox One also appear promising. The analyst added, ""Although sales of products tied to the previous generation of consoles will ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/nMdFHwVaWBQ> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/nMdFHwVaWBQ/update-needham-upgraded-gamestop> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Friday, Needham analyst Sean McGowan upgraded <b>GameStop Corp.</b> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/gme#NYSE"">GME</a>) from Hold to Buy and announced a $60 price target following third quarter earnings. </p>  <p>McGowan noted that $1 billion in sales of GTA V in three days exceeded the most bullish of estimates as SSS grew 20.5%.  GameStop&#039;s initial results for the highly publicized debut of Sony&#039;s PS4 and Microsoft&#039;s Xbox One also appear promising.  The analyst added, ""Although sales of products tied to the previous generation of consoles will ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/nMdFHwVaWBQ"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/nMdFHwVaWBQ/update-needham-upgraded-gamestop"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"11/25/2013 9:22:18 AM"|"UPDATE: Bank of America Upgrades Caterpillar Following Visit to SOLAR Turbine Facility"|"In a report published Monday, Bank of America analyst Ross Gilardi upgraded the rating on Caterpillar (NYSE: CAT <http://www.benzinga.com/stock/cat#NYSE> ) from Neutral to Buy, and raised the price target from $87.00 to $100.00.

In the report, Bank of America noted, ìWe upgrade Caterpillar to Buy on the back of our recent visit to its SOLAR turbine facility in ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/T3IM77WSVIk> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/T3IM77WSVIk/update-bank-of-america-upgrades-caterpillar-following-vi> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Bank of America analyst Ross Gilardi upgraded the rating on <strong>Caterpillar</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/cat#NYSE"">CAT</a>) from Neutral to Buy, and raised the price target from $87.00 to $100.00.</p>  <p>In the report, Bank of America noted, ‚ÄúWe upgrade Caterpillar to Buy on the back of our recent visit to its SOLAR turbine facility in ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/T3IM77WSVIk"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/T3IM77WSVIk/update-bank-of-america-upgrades-caterpillar-following-vi"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"11/25/2013 8:44:12 AM"|"UPDATE: Sterne Agee Upgrades Finish Line on More Positive Outlook"|"In a report published Monday, Sterne Agee analyst Sam Poser upgraded the rating on Finish Line (NASDAQ: FINL <http://www.benzinga.com/stock/finl#NASDAQ> ) from Underperform to Neutral, but removed the $18.00 price target.

In the report, Sterne Agee noted, ìAfter being ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/IunhOVWnqJY> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/IunhOVWnqJY/update-sterne-agee-upgrades-finish-line-on-more-positive> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Sterne Agee analyst Sam Poser upgraded the rating on <strong>Finish Line</strong> (NASDAQ: <a class=""ticker"" href=""http://www.benzinga.com/stock/finl#NASDAQ"">FINL</a>) from Underperform to Neutral, but removed the $18.00 price target.</p>  <p>In the report, Sterne Agee noted, ‚ÄúAfter being ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/IunhOVWnqJY"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/IunhOVWnqJY/update-sterne-agee-upgrades-finish-line-on-more-positive"">View article...</A></p></body></html>"
|"Monica Gerson"||"11/25/2013 7:52:35 AM"|"Benzinga's Top Upgrades"|"Analysts at Bank of America upgraded Caterpillar (NYSE: CAT <http://www.benzinga.com/stock/cat#NYSE> ) from ìneutralî to ìbuy.î The target price for Caterpillar has been raised from $87 to $100. Caterpillar's shares closed at $82.88 on Friday.

Analysts at Sterne Agee upgraded The Finish Line (NASDAQ: ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/l_8nlYyyy74> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/l_8nlYyyy74/benzingas-top-upgrades> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>Analysts at Bank of America upgraded Caterpillar (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/cat#NYSE"">CAT</a>) from ‚Äúneutral‚Äù to ‚Äúbuy.‚Äù The target price for Caterpillar has been raised from $87 to $100. Caterpillar&#039;s shares closed at $82.88 on Friday.</p>  <p>Analysts at Sterne Agee upgraded The Finish Line (NASDAQ: ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/l_8nlYyyy74"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/l_8nlYyyy74/benzingas-top-upgrades"">View article...</A></p></body></html>"
|"Dwight Einhorn"||"11/25/2013 11:20:06 AM"|"UPDATE: Raymond James Upgrades KCG Following Investor Dinner"|"In a report published Monday, Raymond James analyst Patrick O'Shaughnessy upgraded the rating on KCG Holdings (NYSE: KCG <http://www.benzinga.com/stock/kcg#NYSE> ) from Market Perform to Outperform, and named a $13.00 price target.

In the report, Raymond James ...

 <http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/RoOa8p2YQUo> 


View article... <http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/RoOa8p2YQUo/update-raymond-james-upgrades-kcg-following-investor-din> 

"|"<html><head><base href=""http://feeds.benzinga.com/benzinga/analyst-ratings/upgrades?format=xml""></head><style><!-- body {font-family:""Calibri"";} --></style><body><table><tr><td><p>In a report published Monday, Raymond James analyst Patrick O&#039;Shaughnessy upgraded the rating on <strong>KCG Holdings</strong> (NYSE: <a class=""ticker"" href=""http://www.benzinga.com/stock/kcg#NYSE"">KCG</a>) from Market Perform to Outperform, and named a $13.00 price target.</p>  <p>In the report, Raymond James ...</p><img src=""http://feeds.feedburner.com/~r/benzinga/analyst-ratings/upgrades/~4/RoOa8p2YQUo"" height=""1"" width=""1""/></td></tr></table><p><BR/><A HREF=""http://feeds.benzinga.com/~r/benzinga/analyst-ratings/upgrades/~3/RoOa8p2YQUo/update-raymond-james-upgrades-kcg-following-investor-din"">View article...</A></p></body></html>"
